file_name,SNR_composite,SNR_masked,RMS_energy_composite,RMS_energy_masked,RMS_energy_natural,entropy_composite,entropy_masked,entropy_natural,dominant_freq_composite,dominant_freq_masked,dominant_freq_natural,spectral_centroid_composite,spectral_centroid_masked,spectral_centroid_natural,cross_correlation_score
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.96363770683989,0.9889551097776371,0.25109673,0.5590757804591968,0.4989108206382613,-202.0696920428223,-246.54948669698712,-238.6533632369153,3.6,3.6,3794.4,2027.1306614341509,3872.392803362365,4012.717871902506,0.018108239381210214
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.999978227394581,0.9620568353158607,0.25109673,0.5596838703234137,0.5010025649182868,-202.0696920428223,-246.51728643785472,-259.7681703054836,3.6,3.6,3932.4,2027.1306614341509,3863.511270969542,4000.0457778887862,0.016728414817876135
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.985040570904032,0.9868994768397099,0.25109673,0.5603224718551253,0.5001417005697469,-202.0696920428223,-235.07836070994773,-255.60428617803214,3.6,3.6,1926.0,2027.1306614341509,3867.843191467204,4013.561465543209,0.011358585906763656
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.972502344790733,0.9764316196098777,0.25109673,0.5588403244536094,0.4994202585411483,-202.0696920428223,-228.95196505954993,-275.88057667937335,3.6,3.6,6678.0,2027.1306614341509,3862.506267488103,4000.263559206654,0.0166617548717637
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.992155217926115,0.9817704048365393,0.25109673,0.5604505749652657,0.5005515364678249,-202.0696920428223,-273.8862685620878,-259.55637692460095,3.6,3.6,4872.8,2027.1306614341509,3857.2407521528753,3994.5381911791424,0.014135615934877836
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-6.013401094071753,0.977984239687474,0.25109673,0.5615782828805019,0.501777395107945,-202.0696920428223,-272.8518981789012,-244.21029165546963,3.6,3.6,3594.4,2027.1306614341509,3872.4496719880453,4006.3883903909905,0.01257010232618587
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.975376270657238,0.977758460896247,0.25109673,0.559110662432123,0.4995855305323575,-202.0696920428223,-284.97958835486133,-253.21802046738225,3.6,3.6,2391.6,2027.1306614341509,3856.1107154274227,3995.396700766358,0.013342034633931507
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.994526762231308,0.9593358780667887,0.25109673,0.5591575198769081,0.5006882227793812,-202.0696920428223,-265.11929164293963,-262.7607942872502,3.6,3.6,7326.0,2027.1306614341509,3862.8871630117155,4000.992796357077,0.01605441404322622
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-6.004475305716028,0.9890347787039367,0.25109673,0.56171567350274,0.5012620237901677,-202.0696920428223,-264.53855437681466,-258.15840261595093,3.6,3.6,840.0,2027.1306614341509,3859.0598026270623,3998.9603545119685,0.013627166716405691
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-6.024465521067144,0.9809058368429617,0.25109673,0.562483264938369,0.5024169861216953,-202.0696920428223,-289.9390933189236,-266.46900661025586,3.6,3.6,6085.200000000001,2027.1306614341509,3832.4830114691476,3972.5883318199685,0.014957266552601123
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.962602630988858,0.9605111656057546,0.25109673,0.5571815507370643,0.4988513702197871,-202.0696920428223,-277.5170238890249,-245.7979805379029,3.6,3.6,2816.4,2027.1306614341509,3855.224126226321,3987.1005641804245,0.01480848144255255
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-6.007199398964182,0.9482495538013151,0.25109673,0.5592596486839295,0.5014192556567247,-202.0696920428223,-305.4866572624987,-269.83902651648714,3.6,3.6,6308.8,2027.1306614341509,3848.9203426726112,3988.4978162713574,0.015330367259300101
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-6.025463012764243,0.971447729087303,0.25109673,0.5619356367586158,0.5024746872404827,-202.0696920428223,-237.24504933359026,-256.1840292344093,3.6,3.6,2073.2000000000003,2027.1306614341509,3870.1702306930515,4007.6442637707764,0.021026239063811358
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.963091896123641,1.000308094005375,0.25109673,0.5597718276793443,0.49887947067550087,-202.0696920428223,-241.8315742344397,-238.46174656277253,3.6,3.6,2106.4,2027.1306614341509,3855.105748004358,3999.5208298547464,0.012055898696815425
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-6.044650668553966,0.9608290387608334,0.25109673,0.5624902815031154,0.5035859111576555,-202.0696920428223,-260.4706834911036,-237.8032675070504,3.6,3.6,4414.8,2027.1306614341509,3862.8224466335555,4000.9426969300953,0.018232123149837957
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-6.026722619275274,0.9842379999282691,0.25109673,0.5628453323613009,0.5025475601767685,-202.0696920428223,-274.3075788547145,-267.3820833965684,3.6,3.6,3098.4,2027.1306614341509,3855.6381591914587,3991.3740640526653,0.014714708964032056
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.9524034572354045,0.9708272490174924,0.25109673,0.5571890502962111,0.4982659511051062,-202.0696920428223,-273.92339055893854,-268.70988329249485,3.6,3.6,4870.0,2027.1306614341509,3863.6263519508298,3998.6755174325626,0.012864884916048836
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.9720190791164836,0.9621012615191074,0.25109673,0.5578880449179987,0.4993924725613619,-202.0696920428223,-273.99941943813593,-300.3995974385829,3.6,3.6,1836.0,2027.1306614341509,3871.2883589679714,4009.1546687153414,0.01574670036706231
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.970038092683857,0.9919245144369773,0.25109673,0.5596792015954687,0.49927858936124153,-202.0696920428223,-280.10266044791337,-271.0901711541532,3.6,3.6,3141.2000000000003,2027.1306614341509,3837.30120322134,3975.697180498303,0.01826791450096764
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.918676830820077,1.0074315025129226,0.25109673,0.5573736770869662,0.49633497494049983,-202.0696920428223,-260.1325679226361,-242.83201649298124,3.6,3.6,2786.4,2027.1306614341509,3849.1335198130528,3992.5011274307362,0.013706980952578251
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.988103760876467,1.0004835582596923,0.25109673,0.561397408927989,0.500318113036679,-202.0696920428223,-284.23669102903443,-265.1396018487246,3.6,3.6,6293.6,2027.1306614341509,3857.327388833677,3996.853169412381,0.01859149651192326
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.96776516690632,0.9959807229133633,0.25109673,0.5597941200138704,0.4991479551077849,-202.0696920428223,-264.3732147989151,-288.54541899883736,3.6,3.6,1717.2,2027.1306614341509,3852.568135290693,3992.687638521446,0.015673549566083612
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.994378198471915,0.9734764926174005,0.25109673,0.560058989473649,0.5006796590637885,-202.0696920428223,-280.0451064191075,-296.3934434776336,3.6,3.6,1424.8000000000002,2027.1306614341509,3868.9217820181184,4006.6573162695413,0.0167348535893834
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.979131652137273,0.9887267568872287,0.25109673,0.5600592292030903,0.49980157517061957,-202.0696920428223,-272.4467038735329,-271.2525771492549,3.6,3.6,6095.6,2027.1306614341509,3876.6518697091665,4018.3155895541963,0.019089884910353218
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-6.014034791951783,0.9535404653493528,0.25109673,0.5600409721036146,0.5018140046994027,-202.0696920428223,-263.55200626525345,-263.79679654343795,3.6,3.6,4344.400000000001,2027.1306614341509,3864.646973387725,3999.8052960331897,0.014837340103578124
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.9200076281898735,1.0006673335676384,0.25109673,0.5570251265735224,0.49641102608894355,-202.0696920428223,-284.4101485599812,-240.69752365683735,3.6,3.6,7898.0,2027.1306614341509,3854.376171395261,3993.890088136881,0.012009316909537023
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.980370053246622,0.9815051950083569,0.25109673,0.5596735726160019,0.499872840058518,-202.0696920428223,-237.7904920747028,-234.72704648715387,3.6,3.6,1112.8,2027.1306614341509,3867.030619533559,4008.201039050917,0.01710227190408764
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.99066687879501,0.9786323194004144,0.25109673,0.5601521378440204,0.5004657736218784,-202.0696920428223,-240.23037707121426,-226.0648538914629,3.6,3.6,6218.400000000001,2027.1306614341509,3859.923013824814,4000.076529041459,0.013965184942098738
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.920507271892308,0.9576044514699888,0.25109673,0.5543022278010743,0.4964395822630636,-202.0696920428223,-250.01642379745195,-245.70306024657413,3.6,3.6,20.0,2027.1306614341509,3853.4818970288547,3987.8477890088398,0.02297179966283352
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.893776672158414,1.0046595203169568,0.25109673,0.5556007809756827,0.4949141507861109,-202.0696920428223,-263.2964586092111,-253.30571249902195,3.6,3.6,1115.6000000000001,2027.1306614341509,3850.829513139786,3993.4242211443348,0.01722813752730779
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.994143533274103,0.9759484955406146,0.25109673,0.5602032697434587,0.5006661324696212,-202.0696920428223,-281.4692081366675,-289.58997512212886,3.6,3.6,2874.4,2027.1306614341509,3857.377749002692,3996.218793327592,0.01760268702930687
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.9858758420176486,0.9854230287427586,0.25109673,0.5602811113696357,0.5001897985792457,-202.0696920428223,-249.24515333460587,-262.5866284493615,3.6,3.6,7245.6,2027.1306614341509,3865.3525675709384,4004.6687992027464,0.017150596810671638
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.959827293241018,0.9802904381362475,0.25109673,0.5582733857548914,0.49869200141208836,-202.0696920428223,-253.21027444236356,-257.0720078917467,3.6,3.6,2704.4,2027.1306614341509,3867.4126437575633,4008.6762058325685,0.013632260652729085
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.946027064220707,0.973275726744645,0.25109673,0.556937136365191,0.4979003036281306,-202.0696920428223,-243.6424289422576,-246.14878044717744,3.6,3.6,4010.8,2027.1306614341509,3866.4395772488883,4002.314577988762,0.014742355081276722
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.98556279430311,0.9614414637079437,0.25109673,0.5587161831155117,0.5001717715885593,-202.0696920428223,-246.90182259795702,-217.84380211014962,3.6,3.6,1296.0,2027.1306614341509,3876.650281339192,4016.310084765955,0.012109757431009834
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.99272216496471,0.965726945003596,0.25109673,0.559452853610432,0.5005842096291204,-202.0696920428223,-262.34122977533974,-274.46460785577455,3.6,3.6,4850.0,2027.1306614341509,3856.1738272377843,3996.6083783066306,0.017911543057811202
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-6.012057729944478,0.9649253033353539,0.25109673,0.5606478868317138,0.5016997959606783,-202.0696920428223,-254.4456645868923,-262.5056078345418,3.6,3.6,4452.8,2027.1306614341509,3851.0714636184653,3994.307325608314,0.020628491819120045
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.974641601055256,0.9987194940471416,0.25109673,0.560414150421147,0.4995432763941482,-202.0696920428223,-240.7698088247813,-240.59785178891798,3.6,3.6,1728.0,2027.1306614341509,3846.903678666007,3989.116152176065,0.016946326992503435
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-6.037525818945068,0.9618795173735505,0.25109673,0.5620970483016199,0.5031729997732438,-202.0696920428223,-240.0691845231976,-268.4456106325752,3.6,3.6,2182.8,2027.1306614341509,3867.915135812451,4009.819322032976,0.01442600961425781
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.971342587608397,0.9525650292184286,0.25109673,0.5572324749622679,0.4993535794110511,-202.0696920428223,-259.1676972276853,-254.0507868261345,3.6,3.6,7373.200000000001,2027.1306614341509,3871.7981320552785,4009.5047577487303,0.013736453921839233
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.974004047887538,0.958030152587307,0.25109673,0.55775406982124,0.4995066107532919,-202.0696920428223,-277.6367967496145,-274.6880259104687,3.6,3.6,53.6,2027.1306614341509,3855.9368674530488,3990.715618845947,0.015459704916482174
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.965875202089964,0.99539585008458,0.25109673,0.5596346427156458,0.49903935719947834,-202.0696920428223,-242.47495370483188,-251.3080325823674,3.6,3.6,4648.400000000001,2027.1306614341509,3866.9838947075023,4010.3055777326754,0.015784205872071855
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.988580168843095,1.0101382049322007,0.25109673,0.5620525940931743,0.500345555484335,-202.0696920428223,-278.1484428602736,-266.5277626229374,3.6,3.6,7416.400000000001,2027.1306614341509,3839.5397410628643,3985.1133831629604,0.011655828106682135
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.993345014588268,0.9991364643486854,0.25109673,0.5616491576205727,0.5006201069152582,-202.0696920428223,-257.5288561195066,-241.16158461691492,3.6,3.6,409.6,2027.1306614341509,3861.3833071268737,4003.5490541530553,0.013964777529151203
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.955802532892772,0.9941292546473791,0.25109673,0.558904526954567,0.49846097719552224,-202.0696920428223,-301.16321214124434,-268.79028989704705,3.6,3.6,6000.8,2027.1306614341509,3856.9269260136844,3999.0674763785087,0.015635960305291692
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-6.0178398163233595,0.9878151870938987,0.25109673,0.5625016336331926,0.5020338823270015,-202.0696920428223,-269.0386199975963,-259.98954727284774,3.6,3.6,2598.8,2027.1306614341509,3872.9692607657325,4010.3069191820864,0.018826856534453283
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.937943948754554,0.9798056694370769,0.25109673,0.5568375562072545,0.49743717161202305,-202.0696920428223,-276.4743384511017,-263.92211889987743,3.6,3.6,7582.400000000001,2027.1306614341509,3852.075101150155,3989.6439325982597,0.013775243852511184
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.9613590074047185,0.987822724134956,0.25109673,0.5588562657387289,0.49877995106245254,-202.0696920428223,-253.22896359795908,-261.80411501372294,3.6,3.6,6328.400000000001,2027.1306614341509,3862.4795479030045,4001.728027311645,0.015857867785549786
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-6.001271077335277,0.9501494606890221,0.25109673,0.5590003306927752,0.5010771421200133,-202.0696920428223,-236.13721326192376,-249.57221500358142,3.6,3.6,717.2,2027.1306614341509,3867.6718636841015,4005.942850920383,0.01505352848002952
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.998441842829857,0.9587753274400873,0.25109673,0.5593735107527079,0.5009139540139949,-202.0696920428223,-261.62984625372854,-246.93824489508,3.6,3.6,7993.6,2027.1306614341509,3869.5667320012485,4003.093959130791,0.012707197827840303
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.910763040490421,1.0138687335441041,0.25109673,0.5572789343062874,0.4958829657320126,-202.0696920428223,-273.289886995903,-260.9657683288945,3.6,3.6,1670.0,2027.1306614341509,3867.6373649450693,4014.472154236497,0.015920759259109945
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.988282383653325,0.9996469672980851,0.25109673,0.5613548839064616,0.5003284020379567,-202.0696920428223,-279.8182037562033,-265.34787746614,3.6,3.6,7598.8,2027.1306614341509,3856.0386843909996,3998.05360267485,0.01415541544077353
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.965323649468779,0.9552885077387216,0.25109673,0.5570210989393479,0.49900766928515544,-202.0696920428223,-257.6406947784018,-252.59600116088467,3.6,15.600000000000001,1863.6000000000001,2027.1306614341509,3874.5800669129126,4013.834873897604,0.014500398315141603
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.975445702095294,0.9304353571519217,0.25109673,0.5560772027540059,0.4995895240300761,-202.0696920428223,-258.1571970252248,-271.57668975782747,3.6,3.6,5687.200000000001,2027.1306614341509,3852.6287109840905,3988.6811835830395,0.016515570175202145
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.961271718564066,0.9726323600457429,0.25109673,0.5578741547464887,0.49877493859893796,-202.0696920428223,-268.5595003879308,-270.3434470612649,3.6,3.6,6478.0,2027.1306614341509,3851.721321376525,3992.8374561401674,0.018282391681720286
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.978956230356546,0.9718117263250963,0.25109673,0.558958333902784,0.49979148119054106,-202.0696920428223,-261.03686873075765,-245.09738801090052,3.6,3.6,1750.8000000000002,2027.1306614341509,3856.277921047643,3993.957656198967,0.014126969102982929
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.982165028283247,0.9681305988183251,0.25109673,0.5589279391605183,0.49997615152393393,-202.0696920428223,-277.66286790357424,-292.0224647722045,3.6,3.6,5198.0,2027.1306614341509,3861.8406669321716,3996.958526548326,0.01327027484658222
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.949183901948891,0.9768544325281101,0.25109673,0.5573691852773559,0.4980812955809049,-202.0696920428223,-292.6377451298238,-279.50395639914956,3.6,3.6,7968.0,2027.1306614341509,3860.7444159012925,3999.033536100512,0.012282505775698315
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.979465536693937,0.983976855098671,0.25109673,0.5597745603084299,0.499820787852531,-202.0696920428223,-284.4907494569276,-248.46536396610338,3.6,3.6,4359.2,2027.1306614341509,3862.9129627408174,3994.6509756464625,0.016726485938061954
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.926271288858724,0.9947853544785519,0.25109673,0.5570496043081534,0.49676913236735826,-202.0696920428223,-256.42620832340435,-275.52358350532563,3.6,3.6,5653.200000000001,2027.1306614341509,3869.1263520704465,4011.4058128977276,0.016862957770049068
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.9680809476786125,0.9749673835145617,0.25109673,0.5584617777314106,0.4991661022635242,-202.0696920428223,-263.5632664457039,-265.12824750973436,3.6,3.6,5856.8,2027.1306614341509,3871.3303566260756,4010.4172776014602,0.016714759113188014
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.924837582694883,0.9996384236209059,0.25109673,0.5572689404779573,0.49668714166521344,-202.0696920428223,-223.51270170360607,-228.65337891115584,3.6,3.6,4645.2,2027.1306614341509,3858.6951097041074,3994.891357483186,0.013644300483651986
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.950675850037753,0.9828626250452867,0.25109673,0.5578506733905765,0.49816685679485356,-202.0696920428223,-260.6870191205717,-257.21803753627375,3.6,3.6,4636.400000000001,2027.1306614341509,3848.5693836099354,3989.936588832997,0.01732545568564225
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.966595080664865,0.9889670929204554,0.25109673,0.5592669386969561,0.49908071883815025,-202.0696920428223,-240.64107626671333,-232.3586714689934,3.6,3.6,1671.6000000000001,2027.1306614341509,3851.122634092402,3990.9811878990267,0.014494525684748098
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.9865978789495085,0.9635596026105595,0.25109673,0.5589190497096949,0.5002313798718906,-202.0696920428223,-257.7451076558501,-275.5381624064531,3.6,3.6,3601.2000000000003,2027.1306614341509,3861.33468033265,3998.7774806530288,0.013543539767850174
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.989310619579726,0.9575484011193408,0.25109673,0.558706840864855,0.5003876344380047,-202.0696920428223,-263.84089728285466,-254.6852589526598,3.6,3.6,812.4000000000001,2027.1306614341509,3869.054497015437,4002.3478737097053,0.015501232795338953
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-6.04571980696713,0.9755387295346618,0.25109673,0.5635130327591217,0.5036479009136295,-202.0696920428223,-258.68026028753,-270.60059320117847,3.6,3.6,6237.200000000001,2027.1306614341509,3876.127793972917,4018.9159552652923,0.01313233909016802
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.975640234199123,0.9870312544821325,0.25109673,0.5597248805613043,0.49960071313027493,-202.0696920428223,-262.2287888674339,-240.940147244615,3.6,3.6,205.60000000000002,2027.1306614341509,3861.6965255787622,4002.418651754176,0.015060273051058535
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.988892431987985,0.9569839871256591,0.25109673,0.5586436400645562,0.5003635435421718,-202.0696920428223,-254.6424038347775,-244.4661293350152,3.6,3.6,2782.4,2027.1306614341509,3849.9239392110917,3986.4023528501207,0.015488417813930266
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.97764292523549,0.9697797214780967,0.25109673,0.558743096440312,0.4997159185113706,-202.0696920428223,-246.90000885046703,-269.4982826391066,3.6,3.6,4619.6,2027.1306614341509,3874.6394748046373,4014.3826828986694,0.015970722508634155
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.980495729417852,0.9760995134439231,0.25109673,0.5593334599026825,0.4998800727729258,-202.0696920428223,-246.9840778579647,-251.6021519785495,3.6,3.6,5301.6,2027.1306614341509,3856.366968394404,3988.2989582614246,0.015170540116323355
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.9851704037518,0.9539702124703602,0.25109673,0.5582105865797863,0.5001491765231943,-202.0696920428223,-255.54113149990067,-251.25791300138746,3.6,3.6,7580.400000000001,2027.1306614341509,3862.0494154027756,3999.33572693828,0.01485880302962387
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-6.009478673844997,0.9559821511895095,0.25109673,0.5599046562361321,0.5015508509597023,-202.0696920428223,-232.9808937910771,-240.24831645688246,3.6,3.6,6747.200000000001,2027.1306614341509,3871.677740564785,4007.407828871817,0.015255668609515138
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.9989460179025444,0.9824440250892501,0.25109673,0.560932418146105,0.5009430305587661,-202.0696920428223,-290.67021121836524,-271.48919872949637,3.6,3.6,1846.0,2027.1306614341509,3854.741852454105,3991.1434770977858,0.014226320753402955
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-6.016014918014056,1.0200303914065225,0.25109673,0.564473168823769,0.5019284164984374,-202.0696920428223,-260.04194850344595,-259.74883324775766,3.6,3.6,5018.400000000001,2027.1306614341509,3868.2000541678794,4013.7622144819984,0.016644490142063255
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.983836682899206,0.9599807283422468,0.25109673,0.5585112281440061,0.5000723843691408,-202.0696920428223,-248.08753846747194,-237.68619837470843,3.6,3.6,7660.8,2027.1306614341509,3874.4662941174147,4010.2496767355274,0.013375539523751843
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.950403937009069,0.9948540085758979,0.25109673,0.558603863597522,0.4981512618536075,-202.0696920428223,-225.3653482406854,-287.5127163076935,3.6,3.6,4519.2,2027.1306614341509,3870.175408934715,4007.2219462434177,0.01778043942196137
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.965317784837233,0.9707606657782147,0.25109673,0.5580138270009942,0.49900733235995226,-202.0696920428223,-259.5761132455878,-241.9321145582266,3.6,15.600000000000001,67.60000000000001,2027.1306614341509,3864.240266994733,3996.191707194181,0.01614259914895605
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-6.000983005530984,0.9678063638429019,0.25109673,0.5601192600001725,0.5010605239255848,-202.0696920428223,-258.989150468611,-299.7507229717284,3.6,3.6,4474.400000000001,2027.1306614341509,3864.903999034202,4004.3024560955037,0.01745880563874263
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.9739612176162415,0.9770535749896063,0.25109673,0.5589742186265303,0.49950414768367013,-202.0696920428223,-253.35224254471484,-277.7908855696154,3.6,3.6,6422.8,2027.1306614341509,3872.9013655833032,4011.0117553709943,0.015388351499373735
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.975445965332478,1.0035222437247724,0.25109673,0.5607760385637751,0.49958953917078675,-202.0696920428223,-270.2194300531993,-274.78708761803955,3.6,3.6,602.8000000000001,2027.1306614341509,3864.7640620822467,4005.3670248980293,0.015656617336903055
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.969252981818716,1.0029924651410447,0.25109673,0.5603421733548157,0.4992334619941769,-202.0696920428223,-293.51675460839044,-305.5774233817432,3.6,3.6,7298.8,2027.1306614341509,3854.4597919377097,3995.831043314721,0.014166686402077378
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-6.008235451236987,1.0126829104470345,0.25109673,0.5634909637256055,0.5014790684755709,-202.0696920428223,-296.31561252032196,-291.1859628022516,3.6,3.6,976.8000000000001,2027.1306614341509,3852.226011240939,3993.1936207668823,0.014934435420222963
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.994894794487652,0.9678594868341848,0.25109673,0.5597302158031335,0.5007094380293963,-202.0696920428223,-265.3178734974115,-265.37479795618304,3.6,3.6,4770.8,2027.1306614341509,3856.8432290408605,3989.9001047647084,0.016334434679324182
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.989842628290805,0.9790749683510047,0.25109673,0.5601275289392869,0.50041828400234,-202.0696920428223,-263.54944106408254,-254.5626336260379,3.6,3.6,1614.4,2027.1306614341509,3864.1693190529186,4003.485333822196,0.014536381114486158
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.9298863356915765,0.9545748624401285,0.25109673,0.5547075765766037,0.49697592954280934,-202.0696920428223,-267.9431393207178,-268.17792083133236,3.6,3.6,5080.8,2027.1306614341509,3858.682469142403,3998.8569154620523,0.015695495454804958
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.975012366140673,0.9581157439735905,0.25109673,0.5578243183508429,0.4995646003075655,-202.0696920428223,-252.7389102639554,-266.34919621638136,3.6,3.6,1171.2,2027.1306614341509,3846.0381084872893,3980.7760338206467,0.01796212282739677
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.997512738941203,0.9736699683274197,0.25109673,0.5602736183231224,0.5008603755975579,-202.0696920428223,-277.70536936603,-268.55906974202196,3.6,3.6,257.6,2027.1306614341509,3846.5286860985466,3987.8663111559795,0.013115048534027928
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-5.991014809402663,0.9672692280844298,0.25109673,0.5594422214936338,0.5004858211766526,-202.0696920428223,-244.13868747662065,-242.86999321319513,3.6,3.6,339.20000000000005,2027.1306614341509,3854.6420009451267,3989.655649540472,0.017625335691149817
202254-16-17_Aphidoletes_aphidimyza_000023_s23_ch1.wav,-6.00112271908867,0.9802697072939328,0.25109673,0.5609325720648637,0.5010685836079376,-202.0696920428223,-270.13639012732403,-267.5844120207929,3.6,3.6,2434.8,2027.1306614341509,3858.1831641851363,3994.9529931471534,0.015889561693911425
